AŃO,MES,CCAA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2023,8,Cataluńa,Europa,Grecia,40730,246590,6.1
2023,8,Cataluńa,Europa,Hungría,70160,416910,5.9
2023,8,Cataluńa,Europa,Irlanda,559500,3969230,7.1
2023,8,Cataluńa,Europa,Islandia,8330,69120,8.3
2023,8,Cataluńa,Europa,Italia,1433790,8475540,5.9
2023,8,Cataluńa,Europa,Letonia,48500,494910,10.2
2023,8,Cataluńa,Europa,Liechtenstein,24230,189710,7.8
2023,8,Cataluńa,Europa,Lituania,65260,290570,4.5
2023,8,Cataluńa,Europa,Luxemburgo,102760,894330,8.7
2023,8,Cataluńa,Europa,Macedonia del Norte,2840,17720,6.2
2023,8,Cataluńa,Europa,Malta,16420,94810,5.8
2023,8,Cataluńa,Europa,Moldavia,9060,64290,7.1
2023,8,Cataluńa,Europa,Montenegro,2590,15860,6.1
2023,8,Cataluńa,Europa,Noruega,70240,401680,5.7
2023,8,Cataluńa,Europa,Países Bajos,2032150,17052820,8.4
2023,8,Cataluńa,Europa,Polonia,594350,3544160,6.0
2023,8,Cataluńa,Europa,Portugal,260680,1782680,6.8
2023,8,Cataluńa,Europa,Reino Unido,2606110,17091550,5.85
2023,8,Cataluńa,Europa,República Checa,99300,632950,6.4
2023,8,Cataluńa,Europa,República Eslovaca,33580,216060,6.4
2023,8,Cataluńa,Europa,Rumanía,157110,1251140,8.0
2023,8,Cataluńa,Europa,Rusia,79460,743140,9.4
2023,8,Cataluńa,Europa,Serbia,36480,240210,6.6
2023,8,Cataluńa,Europa,Suecia,293210,1858320,6.3
2023,8,Cataluńa,Europa,Suiza,462640,3207880,6.9
2023,8,Cataluńa,Europa,Turquía,35780,171570,4.8
2023,8,Cataluńa,Oceanía,Australia,52920,274060,5.2
2023,8,Cataluńa,Oceanía,Nueva Zelanda,10340,56860,5.5
2023,8,Cataluńa,África,Angola,1570,11640,7.4
2023,8,Cataluńa,África,Argelia,52260,281430,5.4
2023,8,Cataluńa,África,Benin,760,4570,6.0
2023,8,Cataluńa,África,Burkina Faso,900,8400,9.3
2023,8,Cataluńa,África,Camerún,1360,9000,6.6
2023,8,Cataluńa,África,Congo,440,1660,3.8
2023,8,Cataluńa,África,Costa de Marfil,7890,55690,7.1
2023,8,Cataluńa,África,Egipto,10660,51300,4.8
2023,8,Cataluńa,África,Gabón,650,3700,5.7
2023,8,Cataluńa,África,Gambia,2520,12230,4.9
2023,8,Cataluńa,África,Ghana,5650,46510,8.2
2023,8,Cataluńa,África,Guinea,1520,16490,10.8
2023,8,Cataluńa,África,Guinea Ecuatorial,980,12380,12.6
2023,8,Cataluńa,África,Guinea-Bissau,390,3250,8.3
2023,8,Cataluńa,África,Kenia,4480,24090,5.4
2023,8,Cataluńa,África,Libia,440,2460,5.6
2023,8,Cataluńa,África,Madagascar,2040,10980,5.4
2023,8,Cataluńa,África,Mali,5800,56570,9.8
2023,8,Cataluńa,África,Marruecos,213910,1442080,6.7
2023,8,Cataluńa,África,Mauricio,2680,14490,5.4
2023,8,Cataluńa,África,Mauritania,2710,11830,4.4
2023,8,Cataluńa,África,Mozambique,2020,10630,5.3
2023,8,Cataluńa,África,Nigeria,8020,65110,8.1
2023,8,Cataluńa,África,República Democrática del Congo,1010,5860,5.8
2023,8,Cataluńa,África,Senegal,18390,151580,8.2
2023,8,Cataluńa,África,Sudáfrica,5650,35040,6.2
2023,8,Cataluńa,África,Tanzania,570,3800,6.7
2023,8,Cataluńa,África,Túnez,13380,72150,5.4
2023,8,Cataluńa,África,Uganda,580,3100,5.3
2023,8,Cataluńa,África,Zimbabwe,420,1340,3.2
2023,8,Comunidad Foral de Navarra,América,Argentina,2020,22220,11.0
2023,8,Comunidad Foral de Navarra,América,Brasil,2840,24710,8.7
2023,8,Comunidad Foral de Navarra,América,Canadá,1060,7210,6.8
2023,8,Comunidad Foral de Navarra,América,Chile,1010,5150,5.1
2023,8,Comunidad Foral de Navarra,América,Colombia,6480,64800,10.0
2023,8,Comunidad Foral de Navarra,América,Ecuador,1570,13030,8.3
2023,8,Comunidad Foral de Navarra,América,Estados Unidos de América,14770,132930,9.0
2023,8,Comunidad Foral de Navarra,América,México,3140,24810,7.9
2023,8,Comunidad Foral de Navarra,América,Nicaragua,350,4310,12.3
2023,8,Comunidad Foral de Navarra,América,Panamá,360,2200,6.1
2023,8,Comunidad Foral de Navarra,América,Perú,740,7700,10.4
2023,8,Comunidad Foral de Navarra,América,Uruguay,360,2810,7.8
2023,8,Comunidad Foral de Navarra,América,Venezuela,1020,8980,8.8
2023,8,Comunidad Foral de Navarra,Asia,China,2550,18620,7.3
2023,8,Comunidad Foral de Navarra,Asia,Corea,480,4700,9.8
2023,8,Comunidad Foral de Navarra,Asia,Emiratos Árabes Unidos,640,4670,7.3
2023,8,Comunidad Foral de Navarra,Asia,India,730,4820,6.6
2023,8,Comunidad Foral de Navarra,Asia,Japón,580,4060,7.0
2023,8,Comunidad Foral de Navarra,Asia,Tailandia,310,2080,6.7
2023,8,Comunidad Foral de Navarra,Europa,Alemania,81520,497270,6.1
2023,8,Comunidad Foral de Navarra,Europa,Andorra,1670,8180,4.9
2023,8,Comunidad Foral de Navarra,Europa,Austria,15680,114460,7.3
2023,8,Comunidad Foral de Navarra,Europa,Belarús,760,3190,4.2
2023,8,Comunidad Foral de Navarra,Europa,Bulgaria,4860,38880,8.0
2023,8,Comunidad Foral de Navarra,Europa,Bélgica,40590,247600,6.1
2023,8,Comunidad Foral de Navarra,Europa,Croacia,1110,7770,7.0
2023,8,Comunidad Foral de Navarra,Europa,Dinamarca,7810,76540,9.8
2023,8,Comunidad Foral de Navarra,Europa,Eslovenia,640,4160,6.5
2023,8,Comunidad Foral de Navarra,Europa,Estonia,1210,7380,6.1
2023,8,Comunidad Foral de Navarra,Europa,Francia,929860,3812430,4.1
2023,8,Comunidad Foral de Navarra,Europa,Grecia,630,5360,8.5
2023,8,Comunidad Foral de Navarra,Europa,Hungría,2490,16190,6.5
2023,8,Comunidad Foral de Navarra,Europa,Irlanda,8380,62850,7.5
2023,8,Comunidad Foral de Navarra,Europa,Italia,54370,391460,7.2
2023,8,Comunidad Foral de Navarra,Europa,Letonia,1790,12170,6.8
2023,8,Comunidad Foral de Navarra,Europa,Liechtenstein,2550,17850,7.0
2023,8,Comunidad Foral de Navarra,Europa,Lituania,6380,20420,3.2
2023,8,Comunidad Foral de Navarra,Europa,Luxemburgo,10150,106580,10.5
2023,8,Comunidad Foral de Navarra,Europa,Moldavia,940,8180,8.7
2023,8,Comunidad Foral de Navarra,Europa,Noruega,890,6410,7.2
2023,8,Comunidad Foral de Navarra,Europa,Países Bajos,62630,438410,7.0
2023,8,Comunidad Foral de Navarra,Europa,Polonia,23640,115840,4.9
2023,8,Comunidad Foral de Navarra,Europa,Portugal,31700,297980,9.4
2023,8,Comunidad Foral de Navarra,Europa,Reino Unido,24790,190880,7.7
2023,8,Comunidad Foral de Navarra,Europa,República Checa,4130,17760,4.3
2023,8,Comunidad Foral de Navarra,Europa,República Eslovaca,1920,7100,3.7
2023,8,Comunidad Foral de Navarra,Europa,Rumanía,8680,66840,7.7
2023,8,Comunidad Foral de Navarra,Europa,Rusia,560,5260,9.4
2023,8,Comunidad Foral de Navarra,Europa,Suecia,22750,168350,7.4
2023,8,Comunidad Foral de Navarra,Europa,Suiza,11440,75500,6.6
2023,8,Comunidad Foral de Navarra,Europa,Turquía,350,2420,6.9
2023,8,Comunidad Foral de Navarra,Oceanía,Australia,1260,7810,6.2
2023,8,Comunidad Foral de Navarra,Oceanía,Nueva Zelanda,340,2110,6.2
2023,8,Comunidad Foral de Navarra,África,Argelia,2420,20090,8.3
2023,8,Comunidad Foral de Navarra,África,Marruecos,11260,94580,8.4
2023,8,Comunidad Foral de Navarra,África,Nigeria,860,7910,9.2
2023,8,Comunidad Foral de Navarra,África,Senegal,900,8460,9.4
2023,8,Comunidad de Madrid,América,Argentina,141940,738090,5.2
2023,8,Comunidad de Madrid,América,Bolivia,4490,27390,6.1
2023,8,Comunidad de Madrid,América,Brasil,93150,447120,4.8
2023,8,Comunidad de Madrid,América,Canadá,51010,336670,6.6
2023,8,Comunidad de Madrid,América,Chile,46780,187120,4.0
2023,8,Comunidad de Madrid,América,Colombia,181530,1143640,6.3
2023,8,Comunidad de Madrid,América,Costa Rica,7270,28350,3.9
2023,8,Comunidad de Madrid,América,Cuba,2830,11600,4.1
2023,8,Comunidad de Madrid,América,Ecuador,32270,187170,5.8
2023,8,Comunidad de Madrid,América,El Salvador,6830,33470,4.9
2023,8,Comunidad de Madrid,América,Estados Unidos de América,610630,3908030,6.4
2023,8,Comunidad de Madrid,América,Guatemala,11400,54720,4.8
2023,8,Comunidad de Madrid,América,Honduras,9690,60080,6.2
2023,8,Comunidad de Madrid,América,Jamaica,550,3030,5.5
2023,8,Comunidad de Madrid,América,México,240110,1032470,4.3
2023,8,Comunidad de Madrid,América,Nicaragua,5340,32040,6.0
2023,8,Comunidad de Madrid,América,Panamá,9910,50540,5.1
2023,8,Comunidad de Madrid,América,Paraguay,21130,122550,5.8
2023,8,Comunidad de Madrid,América,Perú,75670,454020,6.0
2023,8,Comunidad de Madrid,América,República Dominicana,12730,76380,6.0
2023,8,Comunidad de Madrid,América,Uruguay,44410,177640,4.0
2023,8,Comunidad de Madrid,América,Venezuela,42180,299480,7.1
2023,8,Comunidad de Madrid,Asia,Arabia Saudí,10730,65450,6.1
2023,8,Comunidad de Madrid,Asia,Azerbaiyán,950,3520,3.7
2023,8,Comunidad de Madrid,Asia,Bahréin,620,3530,5.7
2023,8,Comunidad de Madrid,Asia,Bangladesh,400,1160,2.9
2023,8,Comunidad de Madrid,Asia,China,104580,700690,6.7
2023,8,Comunidad de Madrid,Asia,Corea,27810,172420,6.2
2023,8,Comunidad de Madrid,Asia,Emiratos Árabes Unidos,18300,113460,6.2
2023,8,Comunidad de Madrid,Asia,Filipinas,12490,89930,7.2
2023,8,Comunidad de Madrid,Asia,India,16130,103230,6.4
2023,8,Comunidad de Madrid,Asia,Indonesia,3120,14980,4.8
2023,8,Comunidad de Madrid,Asia,Iraq,1170,8310,7.1
2023,8,Comunidad de Madrid,Asia,Irán,3090,22870,7.4
2023,8,Comunidad de Madrid,Asia,Israel,70500,296100,4.2
2023,8,Comunidad de Madrid,Asia,Japón,11070,63100,5.7
2023,8,Comunidad de Madrid,Asia,Jordania,2780,16680,6.0
2023,8,Comunidad de Madrid,Asia,Kazajstán,2380,14040,5.9
2023,8,Comunidad de Madrid,Asia,Kuwait,3310,25490,7.7
2023,8,Comunidad de Madrid,Asia,Líbano,3380,19600,5.8
2023,8,Comunidad de Madrid,Asia,Malasia,1920,15360,8.0
2023,8,Comunidad de Madrid,Asia,Nepal,630,2390,3.8
2023,8,Comunidad de Madrid,Asia,Omán,1280,8700,6.8
2023,8,Comunidad de Madrid,Asia,Otros países de Asia,2720,15780,5.8
2023,8,Comunidad de Madrid,Asia,Pakistán,1700,10540,6.2
2023,8,Comunidad de Madrid,Asia,Qatar,11480,49360,4.3
2023,8,Comunidad de Madrid,Asia,Singapur,3960,23360,5.9
2023,8,Comunidad de Madrid,Asia,Sri Lanka,550,1930,3.5
2023,8,Comunidad de Madrid,Asia,Tailandia,3310,16220,4.9
2023,8,Comunidad de Madrid,Asia,Uzbekistán,3620,19910,5.5
2023,8,Comunidad de Madrid,Asia,Vietnam,4500,32400,7.2
2023,8,Comunidad de Madrid,Europa,Albania,1540,7850,5.1
2023,8,Comunidad de Madrid,Europa,Alemania,511150,2862440,5.6
2023,8,Comunidad de Madrid,Europa,Andorra,4420,31820,7.2
2023,8,Comunidad de Madrid,Europa,Armenia,1820,8920,4.9
2023,8,Comunidad de Madrid,Europa,Austria,209350,1360780,6.5
2023,8,Comunidad de Madrid,Europa,Belarús,1760,12500,7.1
2023,8,Comunidad de Madrid,Europa,Bosnia y Herzegovina,970,5720,5.9
2023,8,Comunidad de Madrid,Europa,Bulgaria,11030,97060,8.8
2023,8,Comunidad de Madrid,Europa,Bélgica,119780,766590,6.4
2023,8,Comunidad de Madrid,Europa,Chipre,4680,27610,5.9
2023,8,Comunidad de Madrid,Europa,Croacia,9780,60640,6.2
2023,8,Comunidad de Madrid,Europa,Dinamarca,51250,445880,8.7
2023,8,Comunidad de Madrid,Europa,Eslovenia,2790,14230,5.1
2023,8,Comunidad de Madrid,Europa,Estonia,7590,35670,4.7
2023,8,Comunidad de Madrid,Europa,Finlandia,8690,59960,6.9
2023,8,Comunidad de Madrid,Europa,Francia,778700,6541080,8.4
2023,8,Comunidad de Madrid,Europa,Georgia,5710,30830,5.4
2023,8,Comunidad de Madrid,Europa,Grecia,21750,121800,5.6
2023,8,Comunidad de Madrid,Europa,Hungría,11160,66960,6.0
2023,8,Comunidad de Madrid,Europa,Irlanda,77580,527540,6.8
2023,8,Comunidad de Madrid,Europa,Islandia,2840,21870,7.7
2023,8,Comunidad de Madrid,Europa,Italia,354860,2093670,5.9
2023,8,Comunidad de Madrid,Europa,Letonia,6610,81960,12.4
2023,8,Comunidad de Madrid,Europa,Liechtenstein,12150,114210,9.4
2023,8,Comunidad de Madrid,Europa,Lituania,9480,44560,4.7
2023,8,Comunidad de Madrid,Europa,Luxemburgo,59700,871620,14.6
2023,8,Comunidad de Madrid,Europa,Macedonia del Norte,450,2970,6.6
2023,8,Comunidad de Madrid,Europa,Malta,10650,67100,6.3
2023,8,Comunidad de Madrid,Europa,Moldavia,1540,11090,7.2
2023,8,Comunidad de Madrid,Europa,Montenegro,350,2280,6.5
2023,8,Comunidad de Madrid,Europa,Noruega,12210,81810,6.7
2023,8,Comunidad de Madrid,Europa,Países Bajos,304010,2523280,8.3
2023,8,Comunidad de Madrid,Europa,Polonia,184050,1122710,6.1
2023,8,Comunidad de Madrid,Europa,Portugal,283060,1471910,5.2
2023,8,Comunidad de Madrid,Europa,Reino Unido,333220,2431960,6.95
2023,8,Comunidad de Madrid,Europa,República Checa,14140,96150,6.8
2023,8,Comunidad de Madrid,Europa,República Eslovaca,4210,27370,6.5
2023,8,Comunidad de Madrid,Europa,Rumanía,44180,406460,9.2
2023,8,Comunidad de Madrid,Europa,Rusia,11740,93920,8.0
2023,8,Comunidad de Madrid,Europa,Serbia,2950,20950,7.1
2023,8,Comunidad de Madrid,Europa,Suecia,66330,517370,7.8
2023,8,Comunidad de Madrid,Europa,Suiza,103600,652680,6.3
2023,8,Comunidad de Madrid,Europa,Turquía,14000,64400,4.6
2023,8,Comunidad de Madrid,Oceanía,Australia,19220,107630,5.6
2023,8,Comunidad de Madrid,Oceanía,Nueva Zelanda,2480,14880,6.0
2023,8,Comunidad de Madrid,Oceanía,Papúa Nueva Guinea,340,7550,22.2
2023,8,Comunidad de Madrid,África,Angola,4640,35260,7.6
2023,8,Comunidad de Madrid,África,Argelia,5880,40570,6.9
2023,8,Comunidad de Madrid,África,Benin,350,2490,7.1
2023,8,Comunidad de Madrid,África,Burkina Faso,860,4390,5.1
2023,8,Comunidad de Madrid,África,Cabo Verde,310,1920,6.2
2023,8,Comunidad de Madrid,África,Camerún,1170,9480,8.1
2023,8,Comunidad de Madrid,África,Chad,480,2400,5.0
2023,8,Comunidad de Madrid,África,Costa de Marfil,1580,10110,6.4
2023,8,Comunidad de Madrid,África,Egipto,4660,27490,5.9
2023,8,Comunidad de Madrid,África,Gabón,610,2810,4.6
2023,8,Comunidad de Madrid,África,Ghana,1530,14230,9.3
2023,8,Comunidad de Madrid,África,Guinea,500,5050,10.1
2023,8,Comunidad de Madrid,África,Guinea Ecuatorial,7960,89150,11.2
2023,8,Comunidad de Madrid,África,Guinea-Bissau,540,3940,7.3
2023,8,Comunidad de Madrid,África,Kenia,1780,8540,4.8
2023,8,Comunidad de Madrid,África,Libia,920,4600,5.0
2023,8,Comunidad de Madrid,África,Madagascar,360,2230,6.2
2023,8,Comunidad de Madrid,África,Mali,1500,12300,8.2
2023,8,Comunidad de Madrid,África,Marruecos,72650,494020,6.8
2023,8,Comunidad de Madrid,África,Mauritania,1310,8650,6.6
2023,8,Comunidad de Madrid,África,Mozambique,3440,12040,3.5
2023,8,Comunidad de Madrid,África,Nigeria,9150,75030,8.2
2023,8,Comunidad de Madrid,África,República Democrática del Congo,1360,8020,5.9
2023,8,Comunidad de Madrid,África,Senegal,16210,61600,3.8
2023,8,Comunidad de Madrid,África,Sudáfrica,2640,9770,3.7
2023,8,Comunidad de Madrid,África,Tanzania,600,4140,6.9
2023,8,Comunidad de Madrid,África,Túnez,4710,31090,6.6
2023,8,Comunidad de Madrid,África,Uganda,850,3570,4.2
2023,8,Comunitat Valenciana,América,Argentina,32810,320280,9.8
2023,8,Comunitat Valenciana,América,Bolivia,1620,10910,6.7
2023,8,Comunitat Valenciana,América,Brasil,17270,149040,8.6
2023,8,Comunitat Valenciana,América,Canadá,23490,193560,8.2
2023,8,Comunitat Valenciana,América,Chile,7160,53650,7.5
2023,8,Comunitat Valenciana,América,Colombia,69890,655010,9.4
2023,8,Comunitat Valenciana,América,Costa Rica,930,7300,7.8
2023,8,Comunitat Valenciana,América,Cuba,1490,7920,5.3
2023,8,Comunitat Valenciana,América,Ecuador,7220,55240,7.7
2023,8,Comunitat Valenciana,América,El Salvador,630,4570,7.3
2023,8,Comunitat Valenciana,América,Estados Unidos de América,176230,1605170,9.1
2023,8,Comunitat Valenciana,América,Guatemala,900,7970,8.9
2023,8,Comunitat Valenciana,América,Honduras,3760,36050,9.6
2023,8,Comunitat Valenciana,América,México,19870,149760,7.5
2023,8,Comunitat Valenciana,América,Nicaragua,670,6940,10.4
2023,8,Comunitat Valenciana,América,Panamá,1790,18800,10.5
2023,8,Comunitat Valenciana,América,Paraguay,2960,20540,6.9
2023,8,Comunitat Valenciana,América,Perú,3890,37360,9.6
2023,8,Comunitat Valenciana,América,República Dominicana,810,6770,8.4
2023,8,Comunitat Valenciana,América,Uruguay,7210,70720,9.8
2023,8,Comunitat Valenciana,América,Venezuela,11450,90120,7.9
2023,8,Comunitat Valenciana,Asia,Arabia Saudí,2740,23180,8.5
2023,8,Comunitat Valenciana,Asia,Azerbaiyán,1060,8570,8.1
2023,8,Comunitat Valenciana,Asia,Bahréin,370,2520,6.8
2023,8,Comunitat Valenciana,Asia,China,39850,326510,8.2
2023,8,Comunitat Valenciana,Asia,Corea,3800,28800,7.6
2023,8,Comunitat Valenciana,Asia,Emiratos Árabes Unidos,10280,94430,9.2
2023,8,Comunitat Valenciana,Asia,Filipinas,12660,82060,6.5
2023,8,Comunitat Valenciana,Asia,India,14670,103030,7.0
2023,8,Comunitat Valenciana,Asia,Indonesia,5600,33510,6.0
2023,8,Comunitat Valenciana,Asia,Irán,1360,9260,6.8
2023,8,Comunitat Valenciana,Asia,Israel,6850,58350,8.5
2023,8,Comunitat Valenciana,Asia,Japón,2240,17190,7.7
2023,8,Comunitat Valenciana,Asia,Jordania,690,5040,7.3
2023,8,Comunitat Valenciana,Asia,Kazajstán,7120,67090,9.4
2023,8,Comunitat Valenciana,Asia,Kuwait,760,9600,12.6
2023,8,Comunitat Valenciana,Asia,Líbano,1670,13780,8.3
2023,8,Comunitat Valenciana,Asia,Malasia,860,6720,7.8
2023,8,Comunitat Valenciana,Asia,Omán,310,3220,10.4
2023,8,Comunitat Valenciana,Asia,Otros países de Asia,960,7940,8.3
2023,8,Comunitat Valenciana,Asia,Pakistán,3690,27870,7.6
2023,8,Comunitat Valenciana,Asia,Qatar,3010,30980,10.3
2023,8,Comunitat Valenciana,Asia,Singapur,2530,19200,7.6
2023,8,Comunitat Valenciana,Asia,Sri Lanka,630,3560,5.7
2023,8,Comunitat Valenciana,Asia,Tailandia,3850,25840,6.7
2023,8,Comunitat Valenciana,Asia,Uzbekistán,960,9640,10.0
2023,8,Comunitat Valenciana,Asia,Vietnam,1500,11190,7.5
2023,8,Comunitat Valenciana,Europa,Albania,2490,19140,7.7
2023,8,Comunitat Valenciana,Europa,Alemania,814990,8890470,10.9
2023,8,Comunitat Valenciana,Europa,Andorra,13840,124670,9.0
2023,8,Comunitat Valenciana,Europa,Armenia,3670,28860,7.9
2023,8,Comunitat Valenciana,Europa,Austria,172350,1693960,9.8
2023,8,Comunitat Valenciana,Europa,Belarús,8150,75790,9.3
2023,8,Comunitat Valenciana,Europa,Bosnia y Herzegovina,620,4530,7.3
2023,8,Comunitat Valenciana,Europa,Bulgaria,25840,229280,8.9
2023,8,Comunitat Valenciana,Europa,Bélgica,785330,8347160,10.6
2023,8,Comunitat Valenciana,Europa,Chipre,2140,16770,7.8
2023,8,Comunitat Valenciana,Europa,Croacia,4720,36050,7.6
2023,8,Comunitat Valenciana,Europa,Dinamarca,111600,995220,8.9
2023,8,Comunitat Valenciana,Europa,Eslovenia,6000,41410,6.9
2023,8,Comunitat Valenciana,Europa,Estonia,12860,132010,10.3
2023,8,Comunitat Valenciana,Europa,Finlandia,36420,345350,9.5
2023,8,Comunitat Valenciana,Europa,Francia,2401160,21279050,8.9
2023,8,Comunitat Valenciana,Europa,Georgia,4630,41400,8.9
2023,8,Comunitat Valenciana,Europa,Grecia,7460,58850,7.9
2023,8,Comunitat Valenciana,Europa,Hungría,35640,299490,8.4
2023,8,Comunitat Valenciana,Europa,Irlanda,333040,3264250,9.8
2023,8,Comunitat Valenciana,Europa,Islandia,32850,366750,11.2
2023,8,Comunitat Valenciana,Europa,Italia,693660,4700810,6.8
2023,8,Comunitat Valenciana,Europa,Letonia,22900,287600,12.6
2023,8,Comunitat Valenciana,Europa,Liechtenstein,14830,149580,10.1
2023,8,Comunitat Valenciana,Europa,Lituania,34480,270330,7.8
2023,8,Comunitat Valenciana,Europa,Luxemburgo,79120,981010,12.4
2023,8,Comunitat Valenciana,Europa,Macedonia del Norte,1510,10740,7.1
2023,8,Comunitat Valenciana,Europa,Malta,8010,50840,6.3
2023,8,Comunitat Valenciana,Europa,Moldavia,5320,43570,8.2
2023,8,Comunitat Valenciana,Europa,Montenegro,1100,6630,6.0
2023,8,Comunitat Valenciana,Europa,Noruega,348780,3480550,10.0
2023,8,Comunitat Valenciana,Europa,Países Bajos,979780,8172360,8.3
2023,8,Comunitat Valenciana,Europa,Polonia,326700,2667080,8.2
2023,8,Comunitat Valenciana,Europa,Portugal,247730,1956200,7.9
2023,8,Comunitat Valenciana,Europa,Reino Unido,2859030,24397230,6.7
2023,8,Comunitat Valenciana,Europa,República Checa,57000,529120,9.3
2023,8,Comunitat Valenciana,Europa,República Eslovaca,14550,137430,9.4
2023,8,Comunitat Valenciana,Europa,Rumanía,98030,921210,9.4
2023,8,Comunitat Valenciana,Europa,Rusia,63110,696280,11.0
2023,8,Comunitat Valenciana,Europa,Serbia,8770,65270,7.4
2023,8,Comunitat Valenciana,Europa,Suecia,437930,4255560,9.7
2023,8,Comunitat Valenciana,Europa,Suiza,299160,2651560,8.9
2023,8,Comunitat Valenciana,Europa,Turquía,9160,52010,5.7
2023,8,Comunitat Valenciana,Oceanía,Australia,8880,63230,7.1
2023,8,Comunitat Valenciana,Oceanía,Nueva Zelanda,2160,19370,9.0
2023,8,Comunitat Valenciana,África,Angola,550,5060,9.2
2023,8,Comunitat Valenciana,África,Argelia,120610,996270,8.3
2023,8,Comunitat Valenciana,África,Camerún,350,3460,9.9
2023,8,Comunitat Valenciana,África,Costa de Marfil,950,11070,11.7
2023,8,Comunitat Valenciana,África,Egipto,2300,18390,8.0
2023,8,Comunitat Valenciana,África,Ghana,1070,8140,7.6
2023,8,Comunitat Valenciana,África,Guinea Ecuatorial,2130,30110,14.1
2023,8,Comunitat Valenciana,África,Kenia,1250,7920,6.3
2023,8,Comunitat Valenciana,África,Madagascar,810,4430,5.5
2023,8,Comunitat Valenciana,África,Mali,1810,17650,9.8
2023,8,Comunitat Valenciana,África,Marruecos,139720,929630,6.7
2023,8,Comunitat Valenciana,África,Mauricio,620,3540,5.7
2023,8,Comunitat Valenciana,África,Mauritania,740,9330,12.6
2023,8,Comunitat Valenciana,África,Nigeria,4730,44850,9.5
2023,8,Comunitat Valenciana,África,Senegal,6050,53860,8.9
2023,8,Comunitat Valenciana,África,Sudáfrica,1430,12050,8.4
2023,8,Comunitat Valenciana,África,Túnez,2750,23660,8.6
2023,8,Extremadura,América,Argentina,1370,10290,7.5
2023,8,Extremadura,América,Brasil,7180,35760,5.0
2023,8,Extremadura,América,Canadá,750,5030,6.7
2023,8,Extremadura,América,Chile,1050,5490,5.2
2023,8,Extremadura,América,Colombia,6990,58850,8.4
2023,8,Extremadura,América,Costa Rica,310,3200,10.3
2023,8,Extremadura,América,Ecuador,990,5850,5.9
2023,8,Extremadura,América,El Salvador,480,3570,7.4
2023,8,Extremadura,América,Estados Unidos de América,19590,139560,7.1
2023,8,Extremadura,América,Guatemala,310,1000,3.2
2023,8,Extremadura,América,Honduras,550,6080,11.1
2023,8,Extremadura,América,México,3860,28890,7.5
2023,8,Extremadura,América,Nicaragua,740,5530,7.5
2023,8,Extremadura,América,Panamá,520,3670,7.1
2023,8,Extremadura,América,Paraguay,870,5620,6.5
2023,8,Extremadura,América,Perú,650,5760,8.9
2023,8,Extremadura,América,Uruguay,670,4070,6.1
2023,8,Extremadura,América,Venezuela,510,3660,7.2
2023,8,Extremadura,Asia,China,6170,48740,7.9
2023,8,Extremadura,Asia,Corea,2080,12400,6.0
2023,8,Extremadura,Asia,Emiratos Árabes Unidos,530,3440,6.5
2023,8,Extremadura,Asia,Filipinas,570,3070,5.4
2023,8,Extremadura,Asia,India,380,2510,6.6
2023,8,Extremadura,Asia,Israel,420,1570,3.7
2023,8,Extremadura,Asia,Líbano,300,740,2.5
2023,8,Extremadura,Europa,Alemania,66180,588040,8.9
2023,8,Extremadura,Europa,Andorra,1760,16830,9.6
2023,8,Extremadura,Europa,Austria,19280,115630,6.0
2023,8,Extremadura,Europa,Bulgaria,2070,10440,5.0
2023,8,Extremadura,Europa,Bélgica,40240,197170,4.9
2023,8,Extremadura,Europa,Croacia,3250,8600,2.6
2023,8,Extremadura,Europa,Dinamarca,11130,134200,12.1
2023,8,Extremadura,Europa,Eslovenia,790,5090,6.4
2023,8,Extremadura,Europa,Estonia,620,3770,6.1
2023,8,Extremadura,Europa,Francia,259890,1481370,5.7
2023,8,Extremadura,Europa,Georgia,300,2230,7.4
2023,8,Extremadura,Europa,Grecia,470,3250,6.9
2023,8,Extremadura,Europa,Hungría,3120,24340,7.8
2023,8,Extremadura,Europa,Irlanda,6800,67490,9.9
2023,8,Extremadura,Europa,Italia,113440,579740,5.1
2023,8,Extremadura,Europa,Letonia,1520,17490,11.5
2023,8,Extremadura,Europa,Liechtenstein,2050,17350,8.5
2023,8,Extremadura,Europa,Lituania,2130,10720,5.0
2023,8,Extremadura,Europa,Luxemburgo,17130,187160,10.9
2023,8,Extremadura,Europa,Moldavia,440,1740,4.0
2023,8,Extremadura,Europa,Noruega,1060,7600,7.2
2023,8,Extremadura,Europa,Países Bajos,76060,521130,6.9
2023,8,Extremadura,Europa,Polonia,35120,162090,4.6
2023,8,Extremadura,Europa,Portugal,627750,3864240,6.2
2023,8,Extremadura,Europa,Reino Unido,32570,254050,7.8
2023,8,Extremadura,Europa,República Checa,2470,11850,4.8
2023,8,Extremadura,Europa,República Eslovaca,1380,6190,4.5
2023,8,Extremadura,Europa,Rumanía,4680,30510,6.5
2023,8,Extremadura,Europa,Rusia,480,4050,8.4
2023,8,Extremadura,Europa,Serbia,390,3920,10.1
2023,8,Extremadura,Europa,Suecia,27320,214450,7.8
2023,8,Extremadura,Europa,Suiza,19750,149400,7.6
2023,8,Extremadura,Europa,Turquía,800,6020,7.5
2023,8,Extremadura,Oceanía,Australia,1210,6450,5.3
